2023-03-12 09:43:59.392948 [INFO   ] [APP] application started
2023-03-12 09:57:59.815875 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153300; ask volumes: 4530; bid prices: 153100; bid volumes: 1880
2023-03-12 09:57:59.815981 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153200; ask volumes: 11; bid prices: 152800; bid volumes: 16
2023-03-12 09:57:59.907100 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 153200; ask volumes: 11; bid prices: 0; bid volumes: 0
2023-03-12 09:57:59.953017 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 153600; bid volumes: 33
2023-03-12 09:58:00.008194 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 153300; bid volumes: 880
2023-03-12 09:58:00.097042 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153400; ask volumes: 15410; bid prices: 153200; bid volumes: 2880
2023-03-12 09:58:00.097140 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153800; ask volumes: 10067; bid prices: 152600; bid volumes: 9930
2023-03-12 09:58:00.344434 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 153400; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 09:58:00.344467 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153500; ask volumes: 4400; bid prices: 153300; bid volumes: 3120
2023-03-12 09:58:00.344513 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153800; ask volumes: 67; bid prices: 152700; bid volumes: 10014
2023-03-12 09:58:00.534613 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153500; ask volumes: 11880; bid prices: 153300; bid volumes: 4120
2023-03-12 09:58:00.534658 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153800; ask volumes: 67; bid prices: 152800; bid volumes: 10000
2023-03-12 09:58:00.692304 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 153400; bid volumes: 1000
2023-03-12 09:58:00.783805 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 153800; ask volumes: 7; bid prices: 0; bid volumes: 0
2023-03-12 09:58:00.783862 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 153800; ask volumes: 7930; bid prices: 0; bid volumes: 0
2023-03-12 09:58:00.812519 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 154000; ask volumes: 500; bid prices: 0; bid volumes: 0
2023-03-12 09:58:00.839486 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154100; ask volumes: 880; bid prices: 154000; bid volumes: 2000
2023-03-12 09:58:00.839562 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153800; ask volumes: 60; bid prices: 152800; bid volumes: 10000
2023-03-12 09:58:00.962378 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 154200; ask volumes: 1880; bid prices: 0; bid volumes: 0
2023-03-12 09:58:01.042420 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154300; ask volumes: 6880; bid prices: 154100; bid volumes: 12880
2023-03-12 09:58:01.042594 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153800; ask volumes: 60; bid prices: 153600; bid volumes: 10000
2023-03-12 09:58:01.096974 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 153800; ask volumes: 16; bid prices: 0; bid volumes: 0
2023-03-12 09:58:01.309180 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154100; ask volumes: 880; bid prices: 154000; bid volumes: 3000
2023-03-12 09:58:01.309277 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153800; ask volumes: 44; bid prices: 153500; bid volumes: 10000
2023-03-12 09:58:01.310113 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 153500; bid volumes: 50
2023-03-12 09:58:01.451144 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 153800; ask volumes: 38; bid prices: 0; bid volumes: 0
2023-03-12 09:58:01.584739 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154200; ask volumes: 10880; bid prices: 154000; bid volumes: 6880
2023-03-12 09:58:01.584838 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153800; ask volumes: 6; bid prices: 153500; bid volumes: 9950
2023-03-12 09:58:01.821819 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154100; ask volumes: 1000; bid prices: 154000; bid volumes: 3000
2023-03-12 09:58:01.821984 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153800; ask volumes: 6; bid prices: 153500; bid volumes: 10000
2023-03-12 09:58:01.823024 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 153800; ask volumes: 6; bid prices: 0; bid volumes: 0
2023-03-12 09:58:02.076674 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154000; ask volumes: 11880; bid prices: 153800; bid volumes: 6890
2023-03-12 09:58:02.076762 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154100; ask volumes: 41; bid prices: 153400; bid volumes: 10000
2023-03-12 09:58:02.272788 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154000; ask volumes: 5000; bid prices: 153900; bid volumes: 2010
2023-03-12 09:58:02.272839 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154100; ask volumes: 41; bid prices: 153400; bid volumes: 10000
2023-03-12 09:58:02.524943 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154000; ask volumes: 3000; bid prices: 153900; bid volumes: 3010
2023-03-12 09:58:02.524980 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154100; ask volumes: 41; bid prices: 153400; bid volumes: 10000
2023-03-12 09:58:02.776188 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154100; ask volumes: 9000; bid prices: 154000; bid volumes: 6890
2023-03-12 09:58:02.776268 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154100; ask volumes: 41; bid prices: 153400; bid volumes: 10000
2023-03-12 09:58:02.862302 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 154100; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 09:58:03.012450 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154300; ask volumes: 8880; bid prices: 154200; bid volumes: 3010
2023-03-12 09:58:03.012518 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154100; ask volumes: 41; bid prices: 153400; bid volumes: 10000
2023-03-12 09:58:03.161399 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 154200; bid volumes: 3010
2023-03-12 09:58:03.254422 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 153600; bid volumes: 83
2023-03-12 09:58:03.335329 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154300; ask volumes: 12420; bid prices: 154100; bid volumes: 6880
2023-03-12 09:58:03.335369 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154100; ask volumes: 41; bid prices: 153600; bid volumes: 9917
2023-03-12 09:58:03.556719 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154300; ask volumes: 13880; bid prices: 154100; bid volumes: 4880
2023-03-12 09:58:03.556754 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154100; ask volumes: 41; bid prices: 153600; bid volumes: 10000
2023-03-12 09:58:03.604674 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 154300; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 09:58:03.664355 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 154400; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 09:58:03.705005 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 154300; bid volumes: 2000
2023-03-12 09:58:03.841009 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154400; ask volumes: 13440; bid prices: 154200; bid volumes: 4880
2023-03-12 09:58:03.841065 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154100; ask volumes: 41; bid prices: 153800; bid volumes: 10000
2023-03-12 09:58:03.951125 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 154100; ask volumes: 41; bid prices: 0; bid volumes: 0
2023-03-12 09:58:04.069654 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154300; ask volumes: 10450; bid prices: 154200; bid volumes: 2000
2023-03-12 09:58:04.069721 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154300; ask volumes: 6; bid prices: 153600; bid volumes: 10000
2023-03-12 09:58:04.269059 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154300; ask volumes: 1000; bid prices: 154200; bid volumes: 3880
2023-03-12 09:58:04.269108 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154300; ask volumes: 6; bid prices: 153600; bid volumes: 10000
2023-03-12 09:58:04.539750 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154400; ask volumes: 12560; bid prices: 154300; bid volumes: 2000
2023-03-12 09:58:04.539834 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154300; ask volumes: 6; bid prices: 153600; bid volumes: 10000
2023-03-12 09:58:04.845932 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154400; ask volumes: 4570; bid prices: 154200; bid volumes: 14400
2023-03-12 09:58:04.845972 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154300; ask volumes: 6; bid prices: 153800; bid volumes: 10000
2023-03-12 09:58:05.047659 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154400; ask volumes: 1570; bid prices: 154300; bid volumes: 3000
2023-03-12 09:58:05.047710 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154300; ask volumes: 6; bid prices: 153800; bid volumes: 10000
2023-03-12 09:58:05.156407 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 154300; ask volumes: 6; bid prices: 0; bid volumes: 0
2023-03-12 09:58:05.262174 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 154300; bid volumes: 3000
2023-03-12 09:58:05.271782 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154300; ask volumes: 9000; bid prices: 154200; bid volumes: 5000
2023-03-12 09:58:05.271928 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154500; ask volumes: 81; bid prices: 153800; bid volumes: 10000
2023-03-12 09:58:05.275067 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 154500; ask volumes: 8; bid prices: 0; bid volumes: 0
2023-03-12 09:58:05.568061 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154300; ask volumes: 1000; bid prices: 154200; bid volumes: 8880
2023-03-12 09:58:05.568098 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154500; ask volumes: 73; bid prices: 153600; bid volumes: 10000
2023-03-12 09:58:05.841541 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154400; ask volumes: 1000; bid prices: 154300; bid volumes: 4880
2023-03-12 09:58:05.841676 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154500; ask volumes: 73; bid prices: 153800; bid volumes: 10000
2023-03-12 09:58:06.087423 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154600; ask volumes: 15450; bid prices: 154400; bid volumes: 3030
2023-03-12 09:58:06.087503 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154500; ask volumes: 73; bid prices: 153900; bid volumes: 10000
2023-03-12 09:58:06.316818 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154500; ask volumes: 1000; bid prices: 154300; bid volumes: 19910
2023-03-12 09:58:06.316905 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154500; ask volumes: 73; bid prices: 153900; bid volumes: 10000
2023-03-12 09:58:06.598124 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154400; ask volumes: 1000; bid prices: 154300; bid volumes: 3030
2023-03-12 09:58:06.598202 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154500; ask volumes: 73; bid prices: 153800; bid volumes: 10000
2023-03-12 09:58:06.789542 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154400; ask volumes: 9980; bid prices: 154200; bid volumes: 8910
2023-03-12 09:58:06.789581 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154500; ask volumes: 73; bid prices: 153800; bid volumes: 10000
2023-03-12 09:58:07.108011 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154300; ask volumes: 10400; bid prices: 154200; bid volumes: 3030
2023-03-12 09:58:07.108077 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154500; ask volumes: 73; bid prices: 154200; bid volumes: 101
2023-03-12 09:58:07.267646 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154300; ask volumes: 12400; bid prices: 154200; bid volumes: 3030
2023-03-12 09:58:07.267686 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154500; ask volumes: 73; bid prices: 154200; bid volumes: 101
2023-03-12 09:58:07.309280 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 154300; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 09:58:07.352402 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 154200; bid volumes: 24
2023-03-12 09:58:07.411350 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 154300; bid volumes: 1000
2023-03-12 09:58:07.520674 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154300; ask volumes: 2400; bid prices: 154200; bid volumes: 2030
2023-03-12 09:58:07.520711 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154500; ask volumes: 73; bid prices: 154300; bid volumes: 77
2023-03-12 09:58:07.548973 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 154200; bid volumes: 10
2023-03-12 09:58:07.549004 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 154300; bid volumes: 2
2023-03-12 09:58:07.803692 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 154200; bid volumes: 20
2023-03-12 09:58:07.857027 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154200; ask volumes: 1400; bid prices: 154100; bid volumes: 3000
2023-03-12 09:58:07.857084 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154500; ask volumes: 73; bid prices: 154300; bid volumes: 75
2023-03-12 09:58:08.005466 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 154500; ask volumes: 25; bid prices: 0; bid volumes: 0
2023-03-12 09:58:08.016878 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154200; ask volumes: 10880; bid prices: 154000; bid volumes: 5880
2023-03-12 09:58:08.016908 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154500; ask volumes: 48; bid prices: 154300; bid volumes: 75
2023-03-12 09:58:08.316878 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154100; ask volumes: 13970; bid prices: 153900; bid volumes: 3000
2023-03-12 09:58:08.316968 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 154500; ask volumes: 48; bid prices: 154300; bid volumes: 75
2023-03-12 09:58:08.551761 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 154100; ask volumes: 10400; bid prices: 154000; bid volumes: 3000
